video_id,video_path,signs_detected,signwriting,translation,full_text,duration,fps,time_total_ms,time_pose_extraction_ms,time_segmentation_ms,time_transcription_ms,time_translation_ms,status,error
8kr8G6TzCbM-00:09:29.958-00:09:30.701,/work3/s235253/openaslcropped/8kr8G6TzCbM-00:09:29.958-00:09:30.701.mp4,2,M500x500S30000482x483S30004482x483S15030510x474S22a04510x512|M500x500S30007482x483S20600503x489S20600489x470,hor0ible|mental,hor0ible mental,0.92,25.0,2150.04,1201.03,6.2,908.28,24.64,success,
fTpH5m4OTw4-00:04:25.014-00:04:40.153,/work3/s235253/openaslcropped/fTpH5m4OTw4-00:04:25.014-00:04:40.153.mp4,0,,,,14.52,25.0,18224.58,18055.24,24.87,0.0,0.0,success,
7yYu5s4k8Ig-00:03:59.900-00:04:19.360,/work3/s235253/openaslcropped/7yYu5s4k8Ig-00:03:59.900-00:04:19.360.mp4,45,M500x500S30000482x483S30004482x483S14420473x472S20500498x472S2df04503x512|M500x500S2ff00482x483S1ed22501x476S2df06503x489S20500495x508|M500x500S2ff00482x483S1ed02503x489S1ed26467x489S26502517x489|M500x500S30000482x483S30004482x483S20600521x474|M500x500S15030510x463S15030510x463S26604510x489S26604510x497|M500x500S30000482x483S30004482x483S20500504x472S20500504x473S20500504x473S26504512x473S26504512x496|M500x500S2ff00482x483S26b00525x511S26b10450x511|M500x500S36d00479x463S20500455x529S16d40515x463S16d48463x463S26600526x485S26610463x485|M500x500S15030507x474S15038473x474S27100536x507S27110430x507|M500x500S15030510x463S15030476x463S26500510x489S26510478x489|M500x500S18530509x504S18538461x504S2ff00482x482S2b700520x480S2b710463x480|M500x500S20600489x514S10a20498x498|M500x500S36d00479x474S1dc04504x474S1dc0c470x474S20500509x474S20500509x474S20500509x474|M500x500S2ff00482x483S1ed3e504x474S1ed3e475x484S22a04504x504|M500x500S10020466x474S10028473x474S20500467x474S2df00512x505S2df10474x505|M500x500S30000482x483S1dc20498x474S20500482x474S20500509x474S26504509x474|M500x500S2ff00482x483S1ed10498x474S1ed18474x474S20500498x474S20500498x505|M500x500S1dc20504x474S1dc28472x474S20500498x474S20500498x512|M500x500S36d00479x477S16d10554x497S16d18541x483S20500561x481S26504557x522S26510456x522|M500x500S15030510x476S15038472x496S27100521x507S27114453x507|M500x500S30004482x483S20600514x515S10a20497x513|M500x500S36d00479x472S37601478x474S20331477x474S22a07509x497S22a07484x505|M500x500S15030507x480S15038473x480S27100536x507S27114440x507|M500x500S15030510x463S15038473x463S26604512x489S26614474x489|M500x500S15030507x478S15038473x480S27100537x509S27114440x510|M500x500S30000482x483S30004482x483S20600504x513|M500x500S2ff00482x483S26b14419x508S36d00479x530S26b04553x507S14c01524x491S14c09450x494|M500x500S15030507x480S15038473x480S22e04511x512S22e14473x512|M500x500S30007482x482S30004482x482S20500507x472S20500507x472S20500507x472S26504507x518S26514472x518S15a10512x476S15a18470x476S2fb04492x531|M500x500S30000482x483S30004482x483S20600519x517|M500x500S20320511x492S20328476x492S27100514x474S27114451x474|M500x500S33b00482x483S16d30520x497S16d30520x497S16d38463x498|M500x500S36d00479x477S16d40515x477S16d48465x477S20500506x477S20500483x490|M500x500S30004482x483S20600514x515S10a20495x519|M500x500S2ff00478x461S35d14491x481S22a04503x497S22a04507x520S22a04507x520S22a04507x520S21100483x520|M500x500S22a04510x510S22a04510x510S20330480x510S20330480x480S21100480x513|M500x500S15030507x478S22a04510x510S22a04510x490S22a04510x490|M500x500S30000482x483S30004482x483S10000498x510S20500507x472S26600520x473|M500x500S15d39477x488S15d51496x494S20500489x480|M500x500S36d00479x480S15d31511x480S15d39464x478S20500480x486|M500x500S30007482x483S30007482x483S20500514x472S20500514x472S20500514x472S20500514x472S22a07530x470|M500x500S2ff00482x483S26b14419x508S36d00479x530S26b04553x507S14c01524x491S14c09450x494|M500x500S36d00479x468S37605479x471S15d39514x474S20600514x474|M500x500S36d00479x468S1dc04504x474S20500480x474S22a04498x505|M500x500S36d00479x480S20333477x503S20332477x503S20500509x487,Kingdom|Fraud|hearingaid|easy|want|Parents|(namesign)|committee|gossip|want|exchange|lips|toilet|Man|change|remember|Moon|license|coach|gossip|Finland|coerce|gossip|want|gossip|easy|atmosphere|Desi0es|ReceptiveCALA|easy|synagogue|drink|masturbation|Finland|sun0ise|mourn|heavy|order|flat(body)|kindness|Korea|atmosphere|elbow|goalkeeper|Spanish,Kingdom Fraud hearingaid easy want Parents (namesign) committee gossip want exchange lips toilet Man change remember Moon license coach gossip Finland coerce gossip want gossip easy atmosphere Desi0es ReceptiveCALA easy synagogue drink masturbation Finland sun0ise mourn heavy order flat(body) kindness Korea atmosphere elbow goalkeeper Spanish,23.36,25.0,30606.2,26301.23,34.84,3630.8,596.23,success,
0HzztPiFelY-00:02:07.418-00:02:23.852,/work3/s235253/openaslcropped/0HzztPiFelY-00:02:07.418-00:02:23.852.mp4,0,,,,15.8,25.0,19763.77,19579.38,27.95,0.0,0.0,success,
d-0NivWQG98-00:03:31.748-00:03:43.709,/work3/s235253/openaslcropped/d-0NivWQG98-00:03:31.748-00:03:43.709.mp4,4,M500x500S36d00479x467S15d31516x467S20600467x474|M500x500S36a00482x477S18000512x518S20600519x489|M500x500S30000482x483S1dc00497x489S20600489x519|M500x500S36d00479x467S1dc04504x489S1dc0c478x489,Friend|fullofcow|lesbian|lord,Friend fullofcow lesbian lord,14.36,25.0,18992.41,17913.78,24.48,852.14,58.79,success,
cunzvS3XRX4-00:19:58.654-00:20:06.913,/work3/s235253/openaslcropped/cunzvS3XRX4-00:19:58.654-00:20:06.913.mp4,0,,,,7.96,25.0,10125.64,10020.73,16.66,0.0,0.0,success,
5-XiLc5yNM4-00:07:28.800-00:07:30.576,/work3/s235253/openaslcropped/5-XiLc5yNM4-00:07:28.800-00:07:30.576.mp4,0,,,,2.16,25.0,2747.66,2716.59,7.6,0.0,0.0,success,
9C82salEk7w-00:13:48.869-00:13:49.495,/work3/s235253/openaslcropped/9C82salEk7w-00:13:48.869-00:13:49.495.mp4,1,M500x500S30000482x483S30004482x483S20500504x472S20500504x473S20500504x473S20500504x473S26504512x504S15000489x463,sc0atch,sc0atch,0.64,25.0,1798.32,836.74,7.07,931.5,15.94,success,
yYYYXAAbH7A-00:08:47.235-00:08:49.236,/work3/s235253/openaslcropped/yYYYXAAbH7A-00:08:47.235-00:08:49.236.mp4,3,M500x500S30007482x482S30004482x482S16d10511x519S16d18476x519S20500498x520S20500498x520|M500x500S33b00482x483S16d32520x497S16d32520x497S16d32520x497S20500520x497S20500470x498|M500x500S36d00479x467S15d33503x478S15d33503x478,Beard|Husband|There,Beard Husband There,1.92,25.0,3337.9,2359.14,7.28,896.45,54.79,success,
FSTcHQ4yBbw-00:07:02.160-00:07:07.160,/work3/s235253/openaslcropped/FSTcHQ4yBbw-00:07:02.160-00:07:07.160.mp4,1,M500x500S36d00479x467S1dc04504x489S1dc0c478x489S26504507x489S26514478x489,slip,slip,4.8,25.0,6962.53,6025.66,11.69,860.45,14.08,success,
81CrZCgo5ck-00:07:33.319-00:07:53.560,/work3/s235253/openaslcropped/81CrZCgo5ck-00:07:33.319-00:07:53.560.mp4,0,,,,19.44,25.0,24411.67,24188.26,33.37,0.0,0.0,success,
8kr8G6TzCbM-00:04:05.645-00:04:14.888,/work3/s235253/openaslcropped/8kr8G6TzCbM-00:04:05.645-00:04:14.888.mp4,0,,,,11.12,25.0,13857.25,13719.19,20.8,0.0,0.0,success,
D9HR4q0vbwE-00:21:52.059-00:22:08.660,/work3/s235253/openaslcropped/D9HR4q0vbwE-00:21:52.059-00:22:08.660.mp4,23,M500x500S30004482x483S1f510493x519S20600515x517|M500x500S10e30494x493S10e38486x493S20500486x494|M500x500S36d00479x473S37609477x474S20331497x473S20600489x473|M500x500S36d00479x472S37601477x474S20331477x474S20339509x474|M500x500S33b00482x482S20330520x497S20600525x496|M500x500S33b00482x483S20330489x511S20330482x511S22a00512x512|M500x500S20337482x477S20337482x482S20600466x512|M500x500S33b00482x483S16d30520x497S16d30520x497S16d38463x497|M500x500S30000482x483S30004482x483S20600520x473|M500x500S36d00479x473S37605473x474S20332473x482S20332473x482S20500473x503|M500x500S36d00479x467S1dc04504x426S1dc0c478x426S1dc04503x460S1dc04489x516S20500509x473|M500x500S36d00479x474S1dc04504x474S1dc0c478x474S20500509x474S20500509x474|M500x500S2ff00482x483S1ed3e504x489S21600514x474|M500x500S36d00479x467S15d32503x467S15d3a482x477S22a04511x512S22a14480x520|M500x500S30000482x483S30004482x483S20500495x472S20500495x472S26504520x489S26514463x489S26504526x489|M500x500S36d00479x467S1dc04503x489S1dc0c478x489S20500511x489S20500482x489|M500x500S36d00479x473S37605473x474S20330519x473S22a04519x497S22a34473x503|M500x500S30000482x483S30004482x483S20600519x489|M500x500S30000482x483S30004482x483S20600521x489|M500x500S33100482x483S16d30520x497S16d30520x497S16d38463x497|M500x500S33b00482x482S20330489x526S20330511x526S27100526x526|M500x500S30000482x482S1dc00497x472S20600489x519|M500x500S30000482x483S30004482x483S20600489x470,menstruation|F0h|student|Scotland|ice|old(female)|work|drink|easy|elbow|toilet|toilet|cochlearimplant|left-handed|Parents|toilet|backpack|easy|easy|Bulgaria|interview|lesbian|easy,menstruation F0h student Scotland ice old(female) work drink easy elbow toilet toilet cochlearimplant left-handed Parents toilet backpack easy easy Bulgaria interview lesbian easy,15.96,25.0,22259.99,19644.96,27.78,2124.29,323.95,success,
AdDxgNZ7nC0-00:04:26.331-00:04:36.141,/work3/s235253/openaslcropped/AdDxgNZ7nC0-00:04:26.331-00:04:36.141.mp4,0,,,,11.8,25.0,15001.71,14860.69,22.1,0.0,0.0,success,
eLmY7Wgy92A-00:09:03.909-00:09:15.221,/work3/s235253/openaslcropped/eLmY7Wgy92A-00:09:03.909-00:09:15.221.mp4,1,M500x500S36d00479x480S15032473x503S15032473x474S22a04473x503,upset,upset,13.6,25.0,18656.97,17412.78,27.86,1059.78,17.2,success,
yYYYXAAbH7A-00:02:59.052-00:03:02.431,/work3/s235253/openaslcropped/yYYYXAAbH7A-00:02:59.052-00:03:02.431.mp4,5,M500x500S36d00479x467S1dc04468x489S1dc0c519x489S20500S26600p509|M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500511x489S20500473x489S20500473x489|M500x500S36a00482x477S18000512x518S26600519x503|M500x500S36d00479x467S1dc04503x489S1dc0c478x489S20500503x489S20500482x489|M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500509x489S20500482x489,lord|toilet|invoice|toilet|2nd,lord toilet invoice toilet 2nd,3.28,25.0,6029.85,4451.3,12.01,1448.04,81.3,success,
zIAjjFnDhNg-00:01:27.299-00:01:28.579,/work3/s235253/openaslcropped/zIAjjFnDhNg-00:01:27.299-00:01:28.579.mp4,2,M500x500S30000482x483S30004482x483S20600519x489|M500x500S30000482x482S1dc00497x473S20600489x519,easy|lesbian,easy lesbian,1.56,25.0,3296.33,2137.93,9.57,1096.23,34.13,success,
8Pgz-GaUC6M-00:15:56.288-00:15:58.206,/work3/s235253/openaslcropped/8Pgz-GaUC6M-00:15:56.288-00:15:58.206.mp4,4,M500x500S36d00479x473S37601477x474S20331477x473S26507509x473|M500x500S36d00479x465S1dc04504x504S1dc0c478x504S20500S20500S20500p511S20500509x513S20500482x482S26500532x477|M500x500S36d00479x467S1dc04503x489S1dc0c478x489S20500511x489S20500511x489|M500x500S36a00482x477S18000512x512S18000509x519S26500509x519S26510477x519,Scotland|hen|toilet|Dec0ease,Scotland hen toilet Dec0ease,1.84,25.0,3928.72,2405.56,9.97,1419.94,72.61,success,
e8DIW3Oddxk-00:04:26.879-00:04:40.240,/work3/s235253/openaslcropped/e8DIW3Oddxk-00:04:26.879-00:04:40.240.mp4,6,M500x500S36d00479x467S1dc04504x489S1dc0c478x489|M500x500S36d00479x473S37601478x473S15d31489x473S20600467x473|M500x500S30000482x483S30004482x483S22a04511x525S22a04511x525|M500x500S30000482x483S1dc00497x489S20600463x489|M500x500S36d00479x480S15d33510x497S20600466x503|M500x500S15030510x463S15030474x480S22a04510x497S22a04510x510,lord|cough|sweet|lesbian|companion|wanted,lord cough sweet lesbian companion wanted,16.04,25.0,23134.15,21448.34,30.75,1374.99,104.63,success,
6fjvNHU3utk-00:00:19.952-00:00:30.664,/work3/s235253/openaslcropped/6fjvNHU3utk-00:00:19.952-00:00:30.664.mp4,3,M500x500S36d00479x467S15d31516x467S20600489x467|M500x500S33100482x483S16d30520x489S21600520x489|M500x500S36d00479x467S15d31517x489S15d31516x467S20600467x473,Friend|wasp|Friend,Friend wasp Friend,25.72,25.0,35026.86,33849.41,38.67,851.83,44.78,success,
j2iRHiIYtTg-00:00:36.301-00:00:38.972,/work3/s235253/openaslcropped/j2iRHiIYtTg-00:00:36.301-00:00:38.972.mp4,2,M500x500S36d00479x467S15d31503x478S15d39473x478S20500509x497|M500x500S30000482x483S30004482x483S20500520x474S20500470x485S20500503x474S20500485x473S26504526x497S26514463x498,kindness|Parents,kindness Parents,3.24,25.0,4914.52,3908.37,8.39,934.17,26.85,success,
7JF1onKatVI-00:06:36.680-00:06:40.879,/work3/s235253/openaslcropped/7JF1onKatVI-00:06:36.680-00:06:40.879.mp4,5,M500x500S36d00479x473S37601477x474S20331477x474S26607509x474|M500x500S30000482x483S30004482x483S20600520x474|M500x500S36d00479x467S1dc04504x467S1dc0c478x489S20500511x489S20500511x489|M500x500S33b00482x482S20330521x526S20330519x526S36d00480x482S20500526x505|M500x500S36d00479x473S37601478x473S37605473x474S36d00480x512S20331512x512S20500473x512,slave|easy|toilet|love|love,slave easy toilet love love,4.04,25.0,6308.4,5105.94,10.84,1091.41,58.94,success,
5V9VcrKqap0-00:07:46.541-00:08:04.375,/work3/s235253/openaslcropped/5V9VcrKqap0-00:07:46.541-00:08:04.375.mp4,11,M500x500S15030507x480S15038473x480S22a04512x512S22a14474x512|M500x500S36d00479x473S37601480x474S20331517x512S20331517x512|M500x500S33b00482x483S16d30520x497S26500526x499|M500x500S15030507x480S15038473x480S22a04512x507S22a14474x507|M500x500S36d00479x474S20332504x479S20600489x511|M500x500S36d00479x473S37601477x474S20331477x474S22a07509x512|M500x500S36d00479x480S20332473x503S20332519x489S26502528x489|M500x500S36a00482x477S18000512x518S26600S26600S26600S26604p521|M500x500S36a00482x477S18000512x512S18000509x519S18000509x519|M500x500S36d00479x473S37609477x474S20331497x473S26507510x473S26511467x473|M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500511x489,wanted|elbow|drink|wanted|numbers|slave|sack|Feb0uary|Feb0uary|Scotland|2nd,wanted elbow drink wanted numbers slave sack Feb0uary Feb0uary Scotland 2nd,21.4,25.0,27873.28,26195.22,51.16,1249.4,173.11,success,
dZQp7OeNINo-00:04:34.673-00:04:43.682,/work3/s235253/openaslcropped/dZQp7OeNINo-00:04:34.673-00:04:43.682.mp4,1,M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500509x497,2nd,2nd,10.8,25.0,14268.27,13295.61,21.32,830.96,13.13,success,
11QQwlNKUr4-00:04:29.279-00:04:37.360,/work3/s235253/openaslcropped/11QQwlNKUr4-00:04:29.279-00:04:37.360.mp4,4,M500x500S30000482x482S20600489x482S15d32489x482|M500x500S30000482x482S1dc00497x473S20600489x519|M500x500S36a00482x477S18000512x512S18000512x512S27104528x526|M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500511x489S20500511x489,hen|lesbian|(sideview)|2nd,hen lesbian (sideview) 2nd,9.72,25.0,13154.52,12029.21,17.54,948.91,65.31,success,
5-XiLc5yNM4-00:03:24.699-00:03:33.419,/work3/s235253/openaslcropped/5-XiLc5yNM4-00:03:24.699-00:03:33.419.mp4,1,M500x500S36d00479x473S37601478x474S20330519x473S26600519x473S26600545x463,skiing,skiing,10.48,25.0,13941.5,12972.34,19.11,827.95,13.71,success,
G34h0hn3T5k-00:08:46.107-00:08:59.496,/work3/s235253/openaslcropped/G34h0hn3T5k-00:08:46.107-00:08:59.496.mp4,1,M500x500S36d00479x480S15d31511x480S15d31512x478S15d39473x478,welfare,welfare,12.88,25.0,16850.72,15877.44,22.86,805.28,13.61,success,
FqVslwH0lNU-00:07:51.240-00:07:58.300,/work3/s235253/openaslcropped/FqVslwH0lNU-00:07:51.240-00:07:58.300.mp4,0,,,,8.48,25.0,10483.19,10379.92,16.97,0.0,0.0,success,
cfrSyaoWMl0-00:01:48.959-00:02:01.519,/work3/s235253/openaslcropped/cfrSyaoWMl0-00:01:48.959-00:02:01.519.mp4,1,M500x500S36d00479x467S1dc04504x467S1dc04489x467S26504489x467,takeastomach,takeastomach,15.08,25.0,19603.22,18435.78,25.23,972.03,18.39,success,
C-lM9br1t-c-00:12:30.360-00:12:42.480,/work3/s235253/openaslcropped/C-lM9br1t-c-00:12:30.360-00:12:42.480.mp4,4,M500x500S36d00479x467S36d00479x536S15d31511x517S15d39473x517|M500x500S30000482x483S30004482x483S1ed10504x474S1ed18476x474S20500520x489S20500468x489S20500507x489|M500x500S15d30489x467S15d38480x467S20600503x489|M500x500S30007482x482S20500507x472S20500507x472S20500507x472S26600520x463S26610463x463S15a30520x463S15a38463x463,House|Turkey|learn|acknowledge,House Turkey learn acknowledge,14.56,25.0,19078.13,17895.86,25.58,945.56,60.92,success,
Fcqg1dByeQY-00:00:10.839-00:00:12.779,/work3/s235253/openaslcropped/Fcqg1dByeQY-00:00:10.839-00:00:12.779.mp4,1,M500x500S36d00479x473S37601478x474S36d00480x512S22a04510x503S15030510x474,pocket,pocket,2.36,25.0,3753.3,2866.85,8.25,840.45,12.89,success,
3TEQLFpSk2I-00:01:10.040-00:01:21.579,/work3/s235253/openaslcropped/3TEQLFpSk2I-00:01:10.040-00:01:21.579.mp4,1,M500x500S36d00479x480S15030517x480S15030480x473,energy,energy,13.88,25.0,17885.44,16889.23,24.1,814.71,20.11,success,
eN0F-yTvds4-00:07:15.639-00:07:22.860,/work3/s235253/openaslcropped/eN0F-yTvds4-00:07:15.639-00:07:22.860.mp4,13,M500x500S36d00479x473S37605479x473S37605473x489S37605519x473S20331519x489S20500473x489|M500x500S36a00482x477S18000510x512S18001510x512S18009467x512|M500x500S15030507x478S15030507x478S20600465x507|M500x500S36d00479x476S15d31510x503S20600466x489|M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500511x489S20500511x489|M500x500S30000482x483S30004482x483S20600519x489|M500x500S36d00479x475S15d31517x478S15d39473x478S20500509x497|M500x500S36d00479x480S20332473x503S20332519x489S26502528x489S26516457x489|M500x500S36d00479x467S15d31516x467S20600467x473|M500x500S36d00479x467S15d31516x467S20600519x489|M500x500S36d00479x473S37601477x474S20331477x474S22a00509x512|M500x500S36d00479x473S37601477x474S20331477x474S22a07509x512|M500x500S30007482x482S20500507x472S20500507x472S20500507x472S20500507x472S26504525x497S26514461x510S20330520x497S20338463x498,elbowslice|Feb0uary|want|Friend|2nd|easy|kindness|Sack|Friend|Friend|embrace|slave|dream,elbowslice Feb0uary want Friend 2nd easy kindness Sack Friend Friend embrace slave dream,8.68,25.0,12391.74,10601.43,17.33,1518.99,168.6,success,
0HzztPiFelY-00:02:50.461-00:03:23.411,/work3/s235253/openaslcropped/0HzztPiFelY-00:02:50.461-00:03:23.411.mp4,2,M500x500S36d00479x480S15d04510x497S15d0c478x503|M500x500S36d00479x467S36d00479x530S20332473x458S2033a473x458S14c30517x489S26504517x489S26514473x489,bag|exhausted,bag exhausted,31.64,25.0,40458.93,39160.56,46.96,915.03,24.69,success,
8n6wq6QS9Js-00:00:24.879-00:00:26.160,/work3/s235253/openaslcropped/8n6wq6QS9Js-00:00:24.879-00:00:26.160.mp4,1,M500x500S36a00482x477S18000512x518S20600519x512,neck,neck,1.56,25.0,2721.87,1925.68,6.74,751.17,17.62,success,
3JxIU16AK4E-00:12:01.120-00:12:05.440,/work3/s235253/openaslcropped/3JxIU16AK4E-00:12:01.120-00:12:05.440.mp4,1,M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500511x489S20500511x489,2nd,2nd,5.2,25.0,7356.66,6431.93,12.81,841.86,13.33,success,
fk1C9sC3uuw-00:00:55.222-00:00:59.826,/work3/s235253/openaslcropped/fk1C9sC3uuw-00:00:55.222-00:00:59.826.mp4,2,M500x500S36d00479x467S15d31516x467S20600467x473|M500x500S30000482x483S30004482x483S22a04512x510S22a04512x510S15030510x474,Friend|sad,Friend sad,5.52,25.0,7919.36,6922.36,11.96,898.67,24.35,success,
AgraECvNR1A-00:03:02.599-00:03:13.360,/work3/s235253/openaslcropped/AgraECvNR1A-00:03:02.599-00:03:13.360.mp4,4,M500x500S36d00479x467S1dc01503x489S1dc01503x489S20500S1dc00p489S20500p473|M500x500S36d00479x467S1dc04504x489S1dc0c478x489|M500x500S36d00479x467S1dc04504x489S1dc0c478x489|M500x500S30000482x483S30004482x483S20600519x489,seeing|lord|lord|easy,seeing lord lord easy,12.92,25.0,17084.73,16021.41,21.76,850.04,51.97,success,
ALW91e6WPTU-00:07:14.968-00:07:24.110,/work3/s235253/openaslcropped/ALW91e6WPTU-00:07:14.968-00:07:24.110.mp4,1,M500x500S36d00479x467S15d31516x467S20600489x467,Friend,Friend,8.8,25.0,11691.39,10782.0,16.57,779.18,16.45,success,
yH_kzYMc0dE-00:00:32.740-00:00:38.020,/work3/s235253/openaslcropped/yH_kzYMc0dE-00:00:32.740-00:00:38.020.mp4,1,M500x500S36d00479x473S37609477x474S15d31516x473S20600467x473,cough,cough,6.36,25.0,8893.65,7988.8,14.11,808.32,15.39,success,
fyWOxU3YUq8-00:01:48.480-00:01:59.659,/work3/s235253/openaslcropped/fyWOxU3YUq8-00:01:48.480-00:01:59.659.mp4,5,M500x500S36d00479x467S15d32503x467S15d32489x467S26600482x483|M500x500S36d00479x467S1dc04504x489S1dc0c489x503|M500x500S30000482x483S1dc00489x470S20600489x470|M500x500S36d00479x467S36d00479x528S15030510x474S26600519x473S26610463x489|M500x500S36d00479x467S1dc04504x489S1dc0c519x489S20500519x489S20500473x489,firstborn|lord|lesbian|Cascavelsign|2nd,firstborn lord lesbian Cascavelsign 2nd,13.44,25.0,17951.13,16665.22,22.75,1059.66,69.8,success,
y0_Id80EZ2Y-00:00:38.104-00:00:55.088,/work3/s235253/openaslcropped/y0_Id80EZ2Y-00:00:38.104-00:00:55.088.mp4,4,M500x500S36d00479x467S15d31511x478S15d39473x478S20600489x512|M500x500S30000482x483S30004482x483S22a04511x504S22a04511x504S20500511x504S20500473x504S15a30512x470|M500x500S30000482x483S30004482x483S20500495x472S20500495x472S26504520x490S26514463x489S1ed10504x489S1ed18476x489|M500x500S30000482x483S30004482x483S20500495x472S20500495x472S20500495x472S26504520x489S26504521x489,difficulty|goodmorning|Turkey|Parents,difficulty goodmorning Turkey Parents,20.4,25.0,28132.69,26507.57,37.12,1302.16,68.17,success,
CvlyhtXd9e8-00:00:10.410-00:00:25.091,/work3/s235253/openaslcropped/CvlyhtXd9e8-00:00:10.410-00:00:25.091.mp4,0,,,,14.12,25.0,19314.76,19133.79,28.24,0.0,0.0,success,
