video_id,translation,num_frames,error,frame_extraction_time,spatial_feature_time,motion_feature_time,inference_time,total_time
ic9LAfKoFTA-00:01:34.552-00:01:41.643,e europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa ,171,,0.032,9.085,18.626,4.004,31.916
hHxhQ-5ms18-00:10:29.080-00:10:38.200,e adrücke auf den horizont der e widt sich wid ed wid ed wid ed wid wid ed wid wid wid wid wid wid wid wid wid wid wid,274,,0.051,15.166,30.061,4.073,49.509
045-gE1O_hQ-00:11:49.875-00:11:55.465,ungemütliches südwetter in südfrankland heute im laufe des jahres.,168,,0.032,9.15,17.874,2.303,29.531
9TWvWwI3jG4-00:06:00.250-00:06:23.208,etkint rückt über die jahresrücke des instituts de ressources de la évolution es ändert vorübergehend das wetter mit lokalen strömungen es abhängig von unwetterwol,551,,0.087,34.221,59.461,4.01,97.935
8Pgz-GaUC6M-00:11:05.081-00:11:17.509,und das ganze entstägt sich so dass es umständlichen können und es blästen ein rung auf den rung drängen dieser rung auf den rung drängen diese rung drängt,298,,0.051,16.538,34.942,4.002,55.703
zPiE-DdEphM-00:02:56.877-00:03:07.020,ursprung dieser wuhlfahrt hat seinen origin in ursprung dänei adäquade dänei dänei adäquade dänei adäquade dänei,304,,0.052,15.919,34.025,4.003,54.169
DxIpPTZM-tw-00:06:19.339-00:06:20.259,"eastern, südost, südost, südost, südost, südost, südost, südost, südost, südost, süd",28,,0.01,1.626,1.818,4.018,7.627
yYYYXAAbH7A-00:08:44.356-00:08:47.235,die luft die zu uns strömt ist dange.,70,,0.017,3.886,6.398,1.11,11.568
ziFmcT4dE8I-00:07:23.192-00:07:35.339,es war rückwärts und richtung osten und südwest dreht sich das wetter so ein wechselrück das wechselhaftes wetter wechselt wieder mit sprühren und wechselbrücken das wechselhaftes we,292,,0.048,16.344,32.496,4.068,53.12
eyuQSdSbbp8-00:01:41.301-00:01:47.441,aber in den nächsten tagen wird es aber wahrscheinlich nicht viel progressivier werden es aber es gibt zumindest e observierte zwar dass es aber nicht mehr gibt.,148,,0.028,8.367,15.642,3.334,27.554
BLVDbsj7Xo4-00:03:05.727-00:03:39.092,es ändert sich ungewöhnlich es reiht sich tausend tausend jahres ago tausend tausend watts rohlig leistung tausend dreißig leistung tausend dreißig ,800,,0.124,45.558,93.425,4.057,143.337
cvqbe6xyT7Y-00:04:00.006-00:04:16.322,ursprungs oscillieren ständig über tausend kilometer per tausend kilometer in schritte schritte schritte schritte schritte schritte schritte schritte schritte schritte schritte schritte schritte schritte schritt,978,,0.152,53.725,106.802,4.045,164.896
5-XiLc5yNM4-00:05:24.980-00:05:29.220,es gibt weitere linie werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte,128,,0.026,6.826,13.242,4.02,24.274
zl5Q-PahKrQ-00:07:50.720-00:07:53.439,eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,82,,0.019,4.196,8.271,4.004,16.646
3Vg-kKfUHzI-00:05:01.100-00:05:13.540,e e bläst weiterhin mit hohen geschwindigkeit in den osten e bläst ungewöhnlich von oster bis osteuropa aber e ändert sich vor allem in finland europa aber e ändert sich vor allem,373,,0.065,19.22,38.772,4.003,62.23
jEMv5qYrQQU-00:09:16.322-00:09:18.091,januar.,54,,0.013,2.567,4.385,0.739,7.852
FmuUP-ysNRY-00:12:41.461-00:12:43.428,e e tauchen auf den wetter und e änder sich vor allem in süddost europas.,59,,0.015,2.958,5.073,2.112,10.315
yH_kzYMc0dE-00:05:55.459-00:05:57.267,es wird jetzt mit den blüten im südwesten recht wechselhaftes wetter.,55,,0.014,2.952,4.292,2.678,10.095
Exjh4uwEBhM-00:06:52.759-00:06:59.247,obwohl diese luftdruckzone sich seit den letzten tagen verdrängt hat es heute unbeständig unbeständiges wetter.,195,,0.038,10.028,19.612,2.927,32.777
gdVQKVcjBO8-00:00:20.320-00:00:26.000,es wechselhaftes wetter wechselhaftes wetter wechselhaftes wetter mit frischen südwestwinds aus osteuropa bis nach nordosteuropa.,171,,0.031,8.458,17.293,4.001,29.944
zl5Q-PahKrQ-00:07:15.920-00:07:18.660,außerdem erhielt es von england ein bisschen kühler durch die luftdruckunterschiede.,83,,0.018,4.312,7.932,2.174,14.589
AcOCIO6Yvho-00:12:31.458-00:12:35.587,es gibt auch noch eine luftmassenlage mit starken böen aus west bis nordwest richtung südost.,99,,0.022,4.891,9.564,2.403,17.039
zCCUZIqwDJw-00:09:49.539-00:09:55.440,es hält sich ein wickel mit auben und sauben während es von diesen hohen nebel richtung südwesten drängt.,178,,0.051,8.904,17.722,3.371,30.223
20L1KcP9Zeo-00:08:31.339-00:08:37.120,es bläst ständig ein stark aufwachsende landschaft des polaren atlantic oceans und ändert sich in den nächsten tagen mit corresponding temperatur und fluss richtung südost.,174,,0.032,8.586,17.478,3.295,29.551
j2iRHiIYtTg-00:16:17.975-00:16:19.595,e luftbesitzt sich unter hohem luftdruck. hohem luftdruck. unter hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen,49,,0.013,2.624,4.429,4.011,11.231
D9HR4q0vbwE-00:26:59.534-00:27:08.209,oster blickt über ein jahr ago heute an der ostsee orkan über osteuropa. the ostsee flütt von ost to ost.,208,,0.037,10.526,20.872,4.068,35.679
BwIIUBEqyzM-00:10:27.899-00:10:43.809,es war ein turbulent moment in time georgien dieses tiefs über europa diese tiefs über osteuropa das osteuropa bis über osteuropa bis osteuropa bis in südosteuropa strömt gebiete des energies tiefs,382,,0.063,19.194,38.911,4.001,62.324
AKtthktaYps-00:08:35.200-00:08:46.720,es wurde entworft von england thüringen thüringen thüringen thüringen thüringen thüringen thüringen thüringen thüringen thür,346,,0.065,17.1,36.028,4.0,57.365
1t3Hbvflc40-00:05:57.480-00:06:09.339,e l                              ,356,,0.058,18.251,36.485,4.002,58.972
FSTcHQ4yBbw-00:02:05.959-00:02:08.280,es widigt sich in dieser zeit ungewöhnlich richtung südost.,56,,0.017,3.312,7.155,1.922,12.56
11QQwlNKUr4-00:11:29.639-00:11:31.080,in den stälern des europäischen landes.,44,,0.012,2.342,3.818,1.17,7.493
BLVDbsj7Xo4-00:00:28.861-00:00:32.115,und die luft ist so groß und so grün dass es auf jeden fall fängt.,79,,0.017,3.987,6.918,1.806,12.889
g6dL_64oZ3Y-00:00:26.920-00:00:35.039,"e e ändert sich während e étend sich intensivité. e blümt mit starken böen aus ost, ost, südost, ost, südost, ost, ost, ",244,,0.042,12.698,25.279,4.043,42.221
CvlyhtXd9e8-00:09:48.553-00:09:49.743,es bläst ein tief über fenland.,29,,0.011,1.407,1.711,1.583,4.86
9GhUO_jopI0-00:09:11.200-00:09:18.960,ea aber ea aber ea aber ea und eath eath eath. eathathathathathathathathathathathathathathathath,233,,0.041,12.045,25.354,4.069,41.679
AcOCIO6Yvho-00:13:00.818-00:13:03.115,es weht ein frischer kräftiger südwestwind heute mit stürmischen böen aus südost.,56,,0.015,2.951,5.574,2.661,11.374
gALXtpV4IY8-00:02:41.360-00:02:51.972,es wurde rückt in den letzten tagen aber diese entwicklung et es entspannungs es blästen ein fluss auf stromen et es blästen ein fluss auf stromen schritte,319,,0.054,16.908,33.886,4.004,55.028
fk1C9sC3uuw-00:00:59.826-00:01:06.599,neblig prä au wetter hat seinen ausflut. hohen grad werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte,203,,0.036,10.722,20.396,4.054,35.371
7ZD77TloaUw-00:03:51.800-00:03:53.919,es tauchen verhältnismäßig auf die luftdruckdruck.,51,,0.013,2.795,4.502,1.192,8.657
B57Q2xr4Zqs-00:05:51.759-00:05:55.399,es gibt a rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow,110,,0.024,5.729,10.39,4.004,20.306
8jjWexiKjCQ-00:14:42.082-00:15:02.582,und diese entwicklung ebbt es in dieser lage ungewöhnlich so dass diese entwicklung schritt forward in schritten um schritte in den schritten schritten schritten schritten in den schritten schritten schritten,492,,0.08,25.468,52.009,4.078,81.805
1opYrIh0eGc-00:03:57.704-00:04:08.448,es wurden angepilt in vielen langen linieen linieen e widened e widened e widened e widened e widened e widened e widened e widened e ,322,,0.079,17.103,34.093,4.042,55.487
20L1KcP9Zeo-00:01:12.140-00:01:25.879,based on observable observables es es ändert sich periodically based auf observable observables es es blütt über den osten osteuropas es blütt ein ,413,,0.068,22.231,43.886,4.029,70.384
zjhom8jHY3s-00:07:52.959-00:07:59.360,es ändert sich vorübergehend das wetter und es strömt für die jahreszeit wechselhaftes wetter.,193,,0.036,10.796,21.212,2.652,34.853
5dVs413UwiQ-00:06:56.833-00:07:37.956,es entspannungs gibt immer wieder rung die rung rung den rung rung den rung rung den rung rung den rung rung rung rung rung rung rung rung rung rung rung rung rung rung rung,986,,0.15,55.329,116.688,4.117,176.463
AcOCIO6Yvho-00:14:41.754-00:14:53.475,es ändert sich vor allem in den nächsten tagen tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun tun,282,,0.051,15.213,29.366,4.077,48.869
j2iRHiIYtTg-00:05:55.922-00:06:00.927,e e bläst weiterhin mit starken ostwind und stürmischen böen wind von südwest richtung ostseeküste.,150,,0.027,7.712,14.218,2.994,25.131
EslZp7UiTck-00:11:27.787-00:11:35.961,wechselhaftes wetter mit sylt e ströms mit wechsel bis wechsel wobei sich das wetter ändert sich im laufe des tages.,245,,0.042,12.039,24.014,3.491,39.743
0AQHLPt8NDk-00:07:36.055-00:07:42.127,es geht so weiter na linie weihnacht es ändert sich nur wenig das energie wetter es ändert sich ständig.,182,,0.033,9.099,19.486,2.858,31.635
8kr8G6TzCbM-00:00:21.754-00:00:32.131,e widwig e widwig widwig widwig widwig widwig widwig widwig widwig widwig widwig widwig widwig widwig widwig widwig widwig widwig widwig wid,312,,0.052,14.885,33.582,4.068,52.757
AcOCIO6Yvho-00:03:55.276-00:04:23.680,es war angetrieben von stürmischen böen wind richtung südwest wind richtung südwest wind stürmischer böen wind richtung osten sturmböen sturmböen wind,682,,0.106,34.034,74.186,4.024,112.522
1c1aGRdDYB8-00:09:08.590-00:09:10.740,"januar, januar. januar. januar. januar. januar. januar. januar. januar. januar. januar. januar. janu",65,,0.017,3.709,6.48,4.009,14.374
20L1KcP9Zeo-00:09:37.240-00:09:44.620,e                               ,222,,0.039,13.877,23.686,4.038,41.811
D9HR4q0vbwE-00:00:14.723-00:00:40.914,wandrecker hat sich über osteuropa zwar über osteuropa zwar über osteuropa zwar über england blickt aus dem hohen mittelmeer raum während he sich über osteuropa blickt über ein ungewöhnlich,628,,0.1,35.445,71.032,4.016,110.765
FmuUP-ysNRY-00:06:19.846-00:06:40.065,es ändert sich vor allem in den nächsten tagen aber diese wechselhafte wetter ändert sich vor allem in den nächsten tagen in den nächsten tagen mit türmischen böen ostsächen pacifica wende sich ,606,,0.097,32.698,65.334,4.021,102.322
9GhUO_jopI0-00:02:09.960-00:02:26.460,e blühem energies ebbe ebbe ebbe ebbe ebbe ebbe ebbe ebbe ebbe ebbe ebbe ebbe ebbe ,495,,0.079,25.971,53.103,4.009,83.338
ALW91e6WPTU-00:02:49.635-00:02:53.205,es gibt aber keine wetterwarning über unwetterwarnungen des deutschen wetterdienstes.,86,,0.019,4.943,7.86,1.99,14.967
DOJ2vhDD7Gg-00:03:15.659-00:03:25.879,es war ein wunderschön wunderschön wunderschön es war fantastisch drüber von oster bis nach osteuropa und osteuropa in sachsen und frankfurt am rothe wald schottland bis,307,,0.052,16.466,33.79,3.986,54.455
7MO4gEUj6v0-00:11:30.600-00:11:40.480,es wechselhaftes wetter von südwest bis nach nordost bei südostwind es gibt eine stabile linie ab sonne aus sonne aus sonne.,238,,0.043,13.207,25.594,3.926,42.939
AdDxgNZ7nC0-00:07:00.752-00:07:11.564,oh so vielen guten abend an der küste bei ostwind fängt es zu stürmn an der ostseeküste an ostseeküste an ostseeküste an ostseeküste ,325,,0.054,18.0,35.831,4.001,58.059
CUIp1T0qhWs-00:08:36.432-00:08:55.116,es ist angewandt von einigen wegen drängen diese linie est angewandt eine linie ab zechlen linie ab spanien spanien spanien spanien spanien spanien spanien spani,448,,0.078,23.885,49.153,4.006,77.279
1t3Hbvflc40-00:08:55.419-00:09:18.179,es war immer wieder interrogiert von unwetterwarnungen des deutschen wetterdienstes wobei es sich hauptsächlich über den östlichen mittelmeerraum ein rückwärts direction rückt richtung oster und osteuropa rückt,683,,0.111,35.694,71.453,4.027,111.463
gdVQKVcjBO8-00:09:03.320-00:09:30.559,wobei diese luftdruck-unterschiede über europa gekommen ist blästen ungeoch ungeoch ungeoch ungeoch ungeoch ungeoch ungeoch ungeoch ungeoch ungeoch ,817,,0.13,40.792,87.515,4.044,132.653
D9HR4q0vbwE-00:24:37.517-00:24:39.853,a luftdruckunterschiede über europa.,57,,0.014,2.77,5.353,2.428,10.723
G34h0hn3T5k-00:00:54.262-00:01:12.572,es ändert sich constantly in dieser wetterlage die strömung es bläst ständig angetrieben by den strom roost de energie es strömt ständig new energie in den strom nebula e,440,,0.07,22.848,48.087,4.009,75.186
5V9VcrKqap0-00:04:08.417-00:04:14.457,"eagles, sadas, sadas, sadas, sadas, sadas, sadas, sadas, ",182,,0.039,9.657,18.629,3.99,32.472
cvqbe6xyT7Y-00:01:39.933-00:01:48.141,und diese luft was so rotund that es strömt von osten um ostsee es bläst ständig ein ström von ostsee bis nach südosteuropa es bläst eine luftmassen von ost,492,,0.08,28.876,54.557,4.012,87.696
5zCLCm5eTfU-00:00:26.158-00:00:50.651,e l                             ,735,,0.115,39.768,80.203,4.029,124.29
4zsgy6DmJfA-00:09:28.019-00:09:40.379,blüh blüh blüh blüh blüh blüh blüh blüh blüh blüh blüh blüh bl,371,,0.063,20.574,40.589,4.04,65.44
3poB5VELd34-00:04:38.420-00:04:49.639,e lut e lente e lente e lente e lente e lente e lente e lente e lente e lente e lente e lente e,337,,0.058,18.236,35.11,4.064,57.644
24fz_9v18Us-00:00:49.482-00:00:53.587,hier im westen hier im südwesten hier im südosten hier im südosthof europas hier im südosthof europas hier im südosthof europas hier im wes,124,,0.026,6.462,14.087,4.011,24.752
3zBcV4VQ2lg-00:07:43.240-00:07:44.579,sexy. sexy.exy.exy.exy.exy.exy.exy.exy.exy.exy.exy.exy.exy.exy.exy.exy.exy.exy.exy,41,,0.012,2.09,3.477,4.009,9.745
0AQHLPt8NDk-00:02:38.091-00:02:45.566,örtlich gibt es leuchtende landschaften im südwesten und östlichen landesteilen während diese landschaft wahrscheinlich noch verdächtigt.,225,,0.04,11.757,23.02,3.304,38.275
8kr8G6TzCbM-00:09:29.958-00:09:30.701,es strömt                             ,23,,0.01,1.299,0.865,4.028,6.375
fTpH5m4OTw4-00:04:25.014-00:04:40.153,und das ganze entlädt sich so ungemütlich in blauen walden huts in hohen walden huts in hohen walden huts in hohen walden huts in hohen walden huts in ,363,,0.059,18.98,36.866,4.046,60.107
7yYu5s4k8Ig-00:03:59.900-00:04:19.360,winkelwinkels winkelwinkels winkelwinkels winkelwinkels nebeswinkels winkelwinkels nebeswinkels winkelwinkels nebeswinkels nebeswinkels winkelwinkels nebeswinkels,584,,0.119,30.847,64.078,4.078,99.294
0HzztPiFelY-00:02:07.418-00:02:23.852,es entspannungs gibt so dass diese luft zu den sturmböen ausbläst diese landschaft drüben richtung ostseeküste es ändert sich vor allem wenn es auf den grunden dieser linie ,395,,0.065,20.611,43.727,4.071,68.652
d-0NivWQG98-00:03:31.748-00:03:43.709,es war ein stark wetterwetter in europa es hat überall been wechselhafted es war wechselhafte es war wetterberuhigung es wechselhaftes wetter wechselhaftes wetter wechsel,359,,0.062,19.575,38.301,4.045,62.16
cunzvS3XRX4-00:19:58.654-00:20:06.913,eas sharpen streifen mit böen ea andante ausböen ausböen ea ausböen. ea ausböen ausböen schritten um ost schritt schritt schritt schritt schritt,199,,0.035,10.63,22.142,4.053,37.023
5-XiLc5yNM4-00:07:28.800-00:07:30.576,"januar, januar, januar, januar, januar, januar, januar, januar, januar, januar, januar, januar, janu",54,,0.015,3.065,4.322,4.069,11.633
9C82salEk7w-00:13:48.869-00:13:49.495,es weht ein wetter aus südwest.,16,,0.007,0.818,0.976,1.702,3.657
yYYYXAAbH7A-00:08:47.235-00:08:49.236,es lenkt sich das wetter vor allem in sweden aus.,48,,0.014,2.542,4.721,1.767,9.201
FSTcHQ4yBbw-00:07:02.160-00:07:07.160,samon and flint auf den glas an den hohen flüssen an den böen in samon flint. samon flint auf diesen hohen ständen flin,120,,0.023,5.944,12.168,4.081,22.4
81CrZCgo5ck-00:07:33.319-00:07:53.560,und diese rot die wendet sich langsam backwards in die richtung osten und thüringen es dreht sich so ein rung auf den rung drängen diese rung drängt über hundert kilometer in schritte,486,,0.08,25.752,56.186,4.05,86.224
8kr8G6TzCbM-00:04:05.645-00:04:14.888,im westen october bis januar oktober bis januar oktober bis januar aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,278,,0.05,15.338,30.458,4.006,50.024
D9HR4q0vbwE-00:21:52.059-00:22:08.660,es bläst weiterhin unbeständig auf den weg richtung unwinding unwinding unwinding unwinding unwinding unwinding unwinding unwinding unwinding unwinding unwinding unwetter.,399,,0.066,22.078,44.06,4.006,70.382
AdDxgNZ7nC0-00:04:26.331-00:04:36.141,es gibt so viele verschiedene blauen nebel blau striped nebel blau striped nebel blau in vielen bereichen an der ostsee blau in vielen bereichen an der ostsee blau in vielen bereichen an der,295,,0.049,16.335,34.359,4.007,54.906
eLmY7Wgy92A-00:09:03.909-00:09:15.221,e widen hat sich wid e wid e wid e wid e wid e wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid ,340,,0.057,18.752,37.625,4.046,60.65
