cropped_video_path,cropped_video_filename,tsv_row_index,vid,yid,start,end,raw_text,tokenized_text,gloss,split
/work3/s235253/openaslcropped/zjhom8jHY3s-00:07:24.319-00:07:36.139.mp4,zjhom8jHY3s-00:07:24.319-00:07:36.139.mp4,15167,zjhom8jHY3s-00:07:24.319-00:07:36.139,zjhom8jHY3s,00:07:24.319,00:07:36.139,Harley-Davidson is looking to attract younger customers.,harley-davidson is looking to attract younger customers,,train
/work3/s235253/openaslcropped/4ZWZaCaywiE-00:07:43.139-00:07:51.779.mp4,4ZWZaCaywiE-00:07:43.139-00:07:51.779.mp4,13783,4ZWZaCaywiE-00:07:43.139-00:07:51.779,4ZWZaCaywiE,00:07:43.139,00:07:51.779,Alito moved to the offices vacated by retired Justice Anthony Kennedy.,alito moved to the offices vacated by retired justice anthony kennedy,,train
/work3/s235253/openaslcropped/eN0F-yTvds4-00:07:08.300-00:07:15.639.mp4,eN0F-yTvds4-00:07:08.300-00:07:15.639.mp4,18019,eN0F-yTvds4-00:07:08.300-00:07:15.639,eN0F-yTvds4,00:07:08.300,00:07:15.639,We recognize that we all have a long road ahead as Deaf people and that we are not alone in our frustrations.,we recognize that we all have a long road ahead as deaf people and that we are not alone in our frustrations,,train
/work3/s235253/openaslcropped/cfrSyaoWMl0-00:05:18.399-00:05:35.920.mp4,cfrSyaoWMl0-00:05:18.399-00:05:35.920.mp4,18074,cfrSyaoWMl0-00:05:18.399-00:05:35.920,cfrSyaoWMl0,00:05:18.399,00:05:35.920,"In a letter to Senate Judiciary Chairman Chuck Grassley, Ford's lawyers say their client has received harassment and death threats since coming forward.",in a letter to senate judiciary chairman chuck grassley ford 's lawyers say their client has received harassment and death threats since coming forward,,train
/work3/s235253/openaslcropped/8NrrsmlzppU-00:05:43.420-00:06:01.439.mp4,8NrrsmlzppU-00:05:43.420-00:06:01.439.mp4,24219,8NrrsmlzppU-00:05:43.420-00:06:01.439,8NrrsmlzppU,00:05:43.420,00:06:01.439,But Mnuchin said Americans who are owed refunds should still file now to get their money to help them through these tough economic times.,but mnuchin said americans who are owed refunds should still file now to get their money to help them through these tough economic times,,train
/work3/s235253/openaslcropped/zIAjjFnDhNg-00:01:10.640-00:01:11.879.mp4,zIAjjFnDhNg-00:01:10.640-00:01:11.879.mp4,1266,zIAjjFnDhNg-00:01:10.640-00:01:11.879,zIAjjFnDhNg,00:01:10.640,00:01:11.879,You know there is a long history.,you know there is a long history,,train
/work3/s235253/openaslcropped/0AQHLPt8NDk-00:10:23.054-00:10:28.793.mp4,0AQHLPt8NDk-00:10:23.054-00:10:28.793.mp4,5793,0AQHLPt8NDk-00:10:23.054-00:10:28.793,0AQHLPt8NDk,00:10:23.054,00:10:28.793,The YLCAF is developing an one-million-dollar endowment fund.,the ylcaf is developing an one-million-dollar endowment fund,,train
/work3/s235253/openaslcropped/CUIp1T0qhWs-00:09:37.493-00:09:56.928.mp4,CUIp1T0qhWs-00:09:37.493-00:09:56.928.mp4,10244,CUIp1T0qhWs-00:09:37.493-00:09:56.928,CUIp1T0qhWs,00:09:37.493,00:09:56.928,"Axios said three major reasons for difficulties is community distrust, armed rebel groups, and violence against health workers.",axios said three major reasons for difficulties is community distrust armed rebel groups and violence against health workers,,train
/work3/s235253/openaslcropped/5eWlGWCPPKE-00:01:01.207-00:01:18.750.mp4,5eWlGWCPPKE-00:01:01.207-00:01:18.750.mp4,576,5eWlGWCPPKE-00:01:01.207-00:01:18.750,5eWlGWCPPKE,00:01:01.207,00:01:18.750,"A few weeks ago the couple announced they wanted to step away from their royal duties, become financially independent, and split their time between North America and the U.K.",a few weeks ago the couple announced they wanted to step away from their royal duties become financially independent and split their time between north america and the u.k.,,train
/work3/s235253/openaslcropped/D9HR4q0vbwE-00:14:46.384-00:14:46.429.mp4,D9HR4q0vbwE-00:14:46.384-00:14:46.429.mp4,21212,D9HR4q0vbwE-00:14:46.384-00:14:46.429,D9HR4q0vbwE,00:14:46.384,00:14:46.429,It seems I spoke too soon.,it seems i spoke too soon,,train
/work3/s235253/openaslcropped/e8DIW3Oddxk-00:06:07.959-00:06:32.999.mp4,e8DIW3Oddxk-00:06:07.959-00:06:32.999.mp4,21445,e8DIW3Oddxk-00:06:07.959-00:06:32.999,e8DIW3Oddxk,00:06:07.959,00:06:32.999,Final preps are underway for Britain s Prince Harry and American actress Meghan Markle s wedding and some royal watchers are already placing their bets on key wedding details.,final preps are underway for britain s prince harry and american actress meghan markle s wedding and some royal watchers are already placing their bets on key wedding details,,train
/work3/s235253/openaslcropped/D9HR4q0vbwE-00:00:03.253-00:00:05.964.mp4,D9HR4q0vbwE-00:00:03.253-00:00:05.964.mp4,20769,D9HR4q0vbwE-00:00:03.253-00:00:05.964,D9HR4q0vbwE,00:00:03.253,00:00:05.964,"Hello, welcome to the Daily Moth.",hello welcome to the daily moth,,train
/work3/s235253/openaslcropped/G34h0hn3T5k-00:13:32.977-00:13:47.493.mp4,G34h0hn3T5k-00:13:32.977-00:13:47.493.mp4,6447,G34h0hn3T5k-00:13:32.977-00:13:47.493,G34h0hn3T5k,00:13:32.977,00:13:47.493,"One of the shooters was stopped when a senior, Brendan Bialy, tackled and disarmed him.",one of the shooters was stopped when a senior brendan bialy tackled and disarmed him,,train
/work3/s235253/openaslcropped/7MO4gEUj6v0-00:13:41.159-00:13:57.559.mp4,7MO4gEUj6v0-00:13:41.159-00:13:57.559.mp4,10896,7MO4gEUj6v0-00:13:41.159-00:13:57.559,7MO4gEUj6v0,00:13:41.159,00:13:57.559,"Marijuana is legal in California, but the amount of cash and the fact that the three men tried to avoid arrest makes it highly suspicious - and police said felony charges are pending.",marijuana is legal in california but the amount of cash and the fact that the three men tried to avoid arrest makes it highly suspicious and police said felony charges are pending,,train
/work3/s235253/openaslcropped/CvlyhtXd9e8-00:09:21.394-00:09:27.500.mp4,CvlyhtXd9e8-00:09:21.394-00:09:27.500.mp4,5965,CvlyhtXd9e8-00:09:21.394-00:09:27.500,CvlyhtXd9e8,00:09:21.394,00:09:27.500,Protesters threw rocks at buses carrying the people.,protesters threw rocks at buses carrying the people,,train
/work3/s235253/openaslcropped/7CyI8OaIPEg-00:01:16.617-00:01:39.641.mp4,7CyI8OaIPEg-00:01:16.617-00:01:39.641.mp4,1738,7CyI8OaIPEg-00:01:16.617-00:01:39.641,7CyI8OaIPEg,00:01:16.617,00:01:39.641,"New Orleans Mayor LaToya Cantrell said through her ASL interpreter the city of New Orleans was ""beyond lucky"" that there wasn't as much rain as predicted because they were afraid that a severe rain would have flooded their city's pumping systems.",new orleans mayor latoya cantrell said through her asl interpreter the city of new orleans was beyond lucky that there was n't as much rain as predicted because they were afraid that a severe rain would have flooded their city 's pumping systems,,train
/work3/s235253/openaslcropped/ftjAL7MnqsE-00:02:02.688-00:02:41.061.mp4,ftjAL7MnqsE-00:02:02.688-00:02:41.061.mp4,27,ftjAL7MnqsE-00:02:02.688-00:02:41.061,ftjAL7MnqsE,00:02:02.688,00:02:41.061,ABC News reported that the four former police officers who are charged with the death of George Floyd on May 25 have argued that each should get their own trial and tried to diminish their roles in Floyd's death by pointing their fingers at one another.,abc news reported that the four former police officers who are charged with the death of george floyd on may 25 have argued that each should get their own trial and tried to diminish their roles in floyd 's death by pointing their fingers at one another,,train
/work3/s235253/openaslcropped/DqI4YFN0VAY-00:05:34.720-00:05:47.939.mp4,DqI4YFN0VAY-00:05:34.720-00:05:47.939.mp4,13999,DqI4YFN0VAY-00:05:34.720-00:05:47.939,DqI4YFN0VAY,00:05:34.720,00:05:47.939,Each US player had a different name on the back of their jersey during their SheBelieves Cup match against England.,each us player had a different name on the back of their jersey during their shebelieves cup match against england,,train
/work3/s235253/openaslcropped/G3zfes_ZL5U-00:09:05.211-00:09:20.125.mp4,G3zfes_ZL5U-00:09:05.211-00:09:20.125.mp4,2242,G3zfes_ZL5U-00:09:05.211-00:09:20.125,G3zfes_ZL5U,00:09:05.211,00:09:20.125,"I am in the process of brainstorming of potential improvements to this show, so I'd love to read your feedback.",i am in the process of brainstorming of potential improvements to this show so i 'd love to read your feedback,,train
/work3/s235253/openaslcropped/fTpH5m4OTw4-00:09:16.471-00:09:23.645.mp4,fTpH5m4OTw4-00:09:16.471-00:09:23.645.mp4,7007,fTpH5m4OTw4-00:09:16.471-00:09:23.645,fTpH5m4OTw4,00:09:16.471,00:09:23.645,The New Mexico School for the Deaf posted several images on Facebook of his signing ceremony.,the new mexico school for the deaf posted several images on facebook of his signing ceremony,,train
/work3/s235253/openaslcropped/dATJBSktK3w-00:06:17.639-00:06:30.560.mp4,dATJBSktK3w-00:06:17.639-00:06:30.560.mp4,14366,dATJBSktK3w-00:06:17.639-00:06:30.560,dATJBSktK3w,00:06:17.639,00:06:30.560,It appears to show a teacher physically assaulting a student at Largo high school in Prince George's County.,it appears to show a teacher physically assaulting a student at largo high school in prince george's county,,train
/work3/s235253/openaslcropped/1aIPXe8ETE0-00:08:01.959-00:08:03.000.mp4,1aIPXe8ETE0-00:08:01.959-00:08:03.000.mp4,22546,1aIPXe8ETE0-00:08:01.959-00:08:03.000,1aIPXe8ETE0,00:08:01.959,00:08:03.000,Your life.,your life,,train
/work3/s235253/openaslcropped/hHxhQ-5ms18-00:09:04.639-00:09:08.340.mp4,hHxhQ-5ms18-00:09:04.639-00:09:08.340.mp4,23632,hHxhQ-5ms18-00:09:04.639-00:09:08.340,hHxhQ-5ms18,00:09:04.639,00:09:08.340,And this story just happened a few hours ago.,and this story just happened a few hours ago,,train
/work3/s235253/openaslcropped/eN0F-yTvds4-00:10:59.200-00:11:10.100.mp4,eN0F-yTvds4-00:10:59.200-00:11:10.100.mp4,16990,eN0F-yTvds4-00:10:59.200-00:11:10.100,eN0F-yTvds4,00:10:59.200,00:11:10.100,"To use it, users tap on the message then select the option to ""remove for everyone.""",to use it users tap on the message then select the option to remove for everyone,,train
/work3/s235253/openaslcropped/eN0F-yTvds4-00:08:03.519-00:08:19.199.mp4,eN0F-yTvds4-00:08:03.519-00:08:19.199.mp4,17507,eN0F-yTvds4-00:08:03.519-00:08:19.199,eN0F-yTvds4,00:08:03.519,00:08:19.199,"According to the final list from the Unicode Consortium, more than 50 new emojis will be available next month.",according to the final list from the unicode consortium more than 50 new emojis will be available next month,,train
/work3/s235253/openaslcropped/0QgDWB3M47g-00:04:44.459-00:05:04.500.mp4,0QgDWB3M47g-00:04:44.459-00:05:04.500.mp4,17813,0QgDWB3M47g-00:04:44.459-00:05:04.500,0QgDWB3M47g,00:04:44.459,00:05:04.500,New Orleans Saints' starting quarterback Drew Brees is facing criticism from star athletes and his own teammates for comments he made about NFL protesters.,new orleans saints starting quarterback drew brees is facing criticism from star athletes and his own teammates for comments he made about nfl protesters,,train
/work3/s235253/openaslcropped/3Vg-kKfUHzI-00:02:27.939-00:02:38.740.mp4,3Vg-kKfUHzI-00:02:27.939-00:02:38.740.mp4,13330,3Vg-kKfUHzI-00:02:27.939-00:02:38.740,3Vg-kKfUHzI,00:02:27.939,00:02:38.740,Local officials are conducting damage assessments and trying to keep people out of harm's way.,local officials are conducting damage assessments and trying to keep people out of harm 's way,,train
/work3/s235253/openaslcropped/1nJ_iACyuR8-00:01:18.879-00:01:27.359.mp4,1nJ_iACyuR8-00:01:18.879-00:01:27.359.mp4,12788,1nJ_iACyuR8-00:01:18.879-00:01:27.359,1nJ_iACyuR8,00:01:18.879,00:01:27.359,Texas governor Greg Abbott has already issued a state of emergency for 18 counties.,texas governor greg abbott has already issued a state of emergency for 18 counties,,train
/work3/s235253/openaslcropped/fQLaFTniURg-00:00:28.300-00:00:29.600.mp4,fQLaFTniURg-00:00:28.300-00:00:29.600.mp4,22215,fQLaFTniURg-00:00:28.300-00:00:29.600,fQLaFTniURg,00:00:28.300,00:00:29.600,I'm Candace Jones.,i 'm candace jones,,train
/work3/s235253/openaslcropped/BXjgMNlzXts-00:01:11.799-00:01:15.640.mp4,BXjgMNlzXts-00:01:11.799-00:01:15.640.mp4,8692,BXjgMNlzXts-00:01:11.799-00:01:15.640,BXjgMNlzXts,00:01:11.799,00:01:15.640,"I continued to insist that I was doing my job, but then I stood up.",i continued to insist that i was doing my job but then i stood up,,train
/work3/s235253/openaslcropped/gALXtpV4IY8-00:05:42.007-00:06:00.326.mp4,gALXtpV4IY8-00:05:42.007-00:06:00.326.mp4,20113,gALXtpV4IY8-00:05:42.007-00:06:00.326,gALXtpV4IY8,00:05:42.007,00:06:00.326,"A White House official said this was a ""Deep State"" act by those who hate the Trump administration.",a white house official said this was a deep state act by those who hate the trump administration,,train
/work3/s235253/openaslcropped/fQLaFTniURg-00:01:02.539-00:01:30.439.mp4,fQLaFTniURg-00:01:02.539-00:01:30.439.mp4,22164,fQLaFTniURg-00:01:02.539-00:01:30.439,fQLaFTniURg,00:01:02.539,00:01:30.439,"The Selective Service System had upheld the draft requirement, citing a 1981 Supreme Court ruling that women could be excluded due to not being ""similarly situated"" with men for draft purposes.",the selective service system had upheld the draft requirement citing a 1981 supreme court ruling that women could be excluded due to not being similarly situated with men for draft purposes,,train
/work3/s235253/openaslcropped/FSTcHQ4yBbw-00:00:34.200-00:00:37.799.mp4,FSTcHQ4yBbw-00:00:34.200-00:00:37.799.mp4,6877,FSTcHQ4yBbw-00:00:34.200-00:00:37.799,FSTcHQ4yBbw,00:00:34.200,00:00:37.799,The top two advances from each group of races.,the top two advances from each group of races,,train
/work3/s235253/openaslcropped/5-XiLc5yNM4-00:05:19.220-00:05:24.980.mp4,5-XiLc5yNM4-00:05:19.220-00:05:24.980.mp4,13827,5-XiLc5yNM4-00:05:19.220-00:05:24.980,5-XiLc5yNM4,00:05:19.220,00:05:24.980,That's after legal fees are deducted.,that 's after legal fees are deducted,,train
/work3/s235253/openaslcropped/ALW91e6WPTU-00:00:22.422-00:00:40.707.mp4,ALW91e6WPTU-00:00:22.422-00:00:40.707.mp4,4081,ALW91e6WPTU-00:00:22.422-00:00:40.707,ALW91e6WPTU,00:00:22.422,00:00:40.707,"Dr. Hill's presentation title was ""Black, Deaf, and Disabled: Navigating the Institutional, Ideological, and Linguistic Barriers with Intersectional Identities in the United States.""","dr. hill 's presentation title was black, deaf and disabled navigating the institutional ideological and linguistic barriers with intersectional identities in the united states",,train
/work3/s235253/openaslcropped/B7ovyGxt_xk-00:07:26.115-00:07:26.720.mp4,B7ovyGxt_xk-00:07:26.115-00:07:26.720.mp4,3636,B7ovyGxt_xk-00:07:26.115-00:07:26.720,B7ovyGxt_xk,00:07:26.115,00:07:26.720,Its possible.,its possible,,train
/work3/s235253/openaslcropped/zj71SOX9oCo-00:20:23.083-00:20:25.125.mp4,zj71SOX9oCo-00:20:23.083-00:20:25.125.mp4,11830,zj71SOX9oCo-00:20:23.083-00:20:25.125,zj71SOX9oCo,00:20:23.083,00:20:25.125,We're like a third-party contractor.,we 're like a third party contractor,,train
/work3/s235253/openaslcropped/9C82salEk7w-00:18:30.358-00:18:33.153.mp4,9C82salEk7w-00:18:30.358-00:18:33.153.mp4,21069,9C82salEk7w-00:18:30.358-00:18:33.153,9C82salEk7w,00:18:30.358,00:18:33.153,"Thank you, Moore, for sharing.",thank you moore for sharing,,train
/work3/s235253/openaslcropped/FmuUP-ysNRY-00:04:28.334-00:04:35.040.mp4,FmuUP-ysNRY-00:04:28.334-00:04:35.040.mp4,8269,FmuUP-ysNRY-00:04:28.334-00:04:35.040,FmuUP-ysNRY,00:04:28.334,00:04:35.040,"After the call, the gunman released three hostages.",after the call the gunman released three hostages,,train
/work3/s235253/openaslcropped/CUIp1T0qhWs-00:07:19.396-00:08:03.149.mp4,CUIp1T0qhWs-00:07:19.396-00:08:03.149.mp4,9220,CUIp1T0qhWs-00:07:19.396-00:08:03.149,CUIp1T0qhWs,00:07:19.396,00:08:03.149,"The Trump administration said the citizenship question is necessary to protect the Voting Rights Act of 1965, but opponents say it would scare people in areas with a majority of Hispanic populations and affect accuracy in statistics of people who live in certain areas and the amount of state and federal funding they receive, as well as affect the number of House seats representing them.",the trump administration said the citizenship question is necessary to protect the voting rights act of 1965 but opponents say it would scare people in areas with a majority of hispanic populations and affect accuracy in statistics of people who live in certain areas and the amount of state and federal funding they receive as well as affect the number of house seats representing them,,train
/work3/s235253/openaslcropped/BVrZ2mPsdS0-00:03:09.040-00:03:15.875.mp4,BVrZ2mPsdS0-00:03:09.040-00:03:15.875.mp4,10098,BVrZ2mPsdS0-00:03:09.040-00:03:15.875,BVrZ2mPsdS0,00:03:09.040,00:03:15.875,She said this is about the Constitution and the President's violation of his oath of office.,she said this is about the constitution and the president 's violation of his oath of office,,train
/work3/s235253/openaslcropped/FmuUP-ysNRY-00:01:40.933-00:02:14.735.mp4,FmuUP-ysNRY-00:01:40.933-00:02:14.735.mp4,8277,FmuUP-ysNRY-00:01:40.933-00:02:14.735,FmuUP-ysNRY,00:01:40.933,00:02:14.735,The U.S. Department of State ordered China to close its consulate in Houston to protect American intellectual property and Americans' private information.,the u.s. department of state ordered china to close its consulate in houston to protect american intellectual property and americans private information,,train
/work3/s235253/openaslcropped/0HzztPiFelY-00:14:30.577-00:14:42.548.mp4,0HzztPiFelY-00:14:30.577-00:14:42.548.mp4,21159,0HzztPiFelY-00:14:30.577-00:14:42.548,0HzztPiFelY,00:14:30.577,00:14:42.548,The committee will have to bring it to the full DC Council for a vote in a to-be-determined date.,the committee will have to bring it to the full dc council for a vote in a to be determined date,,train
/work3/s235253/openaslcropped/4zsgy6DmJfA-00:09:50.519-00:09:54.980.mp4,4zsgy6DmJfA-00:09:50.519-00:09:54.980.mp4,21766,4zsgy6DmJfA-00:09:50.519-00:09:54.980,4zsgy6DmJfA,00:09:50.519,00:09:54.980,And those are your top stories for today.,and those are your top stories for today,,train
/work3/s235253/openaslcropped/0fsBkodUEk0-00:02:42.745-00:02:53.590.mp4,0fsBkodUEk0-00:02:42.745-00:02:53.590.mp4,9379,0fsBkodUEk0-00:02:42.745-00:02:53.590,0fsBkodUEk0,00:02:42.745,00:02:53.590,"Even if a user deletes content from the app, FaceApp can still store and use it.",even if a user deletes content from the app faceapp can still store and use it,,train
/work3/s235253/openaslcropped/AgraECvNR1A-00:03:21.719-00:03:33.000.mp4,AgraECvNR1A-00:03:21.719-00:03:33.000.mp4,15834,AgraECvNR1A-00:03:21.719-00:03:33.000,AgraECvNR1A,00:03:21.719,00:03:33.000,The status does trigger certain treatment requirements if Cosby goes to prison or increased notifications to neighbors.,the status does trigger certain treatment requirements if cosby goes to prison or increased notifications to neighbors,,train
